unique_ID,SMILES,InChI,pka_type,pka_value,T,remarks,method,assessment,ref,ref_remarks,entry_remarks,original_IUPAC_names,name_contributors,num_name_contributors,original_IUPAC_nicknames,source,pressure,acidity_label,original_T,solvent,temperature,Canonicalized SMILES,Canonicalized Taste,Source,Original Labels
serjeant3576,O=C(O)c1ccc([N+](=O)[O-])cc1,"InChI=1S/C7H5NO4/c9-7(10)5-1-3-6(4-2-5)8(11)12/h1-4H,(H,9,10)",pKa1,3.022,25,"Value calculated from thermodynamic data given in the reference
P=3000 (bar)","C2, R1a/b",Approximate,F18,,,"benzoic acid, 4-nitro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,3000 (bar),A,,,25.0,O=C(O)c1ccc([N+](=O)[O-])cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3576,O=C(O)c1ccc([N+](=O)[O-])cc1,"InChI=1S/C7H5NO4/c9-7(10)5-1-3-6(4-2-5)8(11)12/h1-4H,(H,9,10)",pKa1,3.32,25,"C=0.0005-0.01
P=1010 (atm)","C2, R1a/b",Approximate,C61,,,"benzoic acid, 4-nitro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,1010 (atm),A,,,25.0,O=C(O)c1ccc([N+](=O)[O-])cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3576,O=C(O)c1ccc([N+](=O)[O-])cc1,"InChI=1S/C7H5NO4/c9-7(10)5-1-3-6(4-2-5)8(11)12/h1-4H,(H,9,10)",pKa1,3.2,25,"C=0.0005-0.01
P=2010 (atm)","C2, R1a/b",Approximate,C61,,,"benzoic acid, 4-nitro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,2010 (atm),A,,,25.0,O=C(O)c1ccc([N+](=O)[O-])cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3576,O=C(O)c1ccc([N+](=O)[O-])cc1,"InChI=1S/C7H5NO4/c9-7(10)5-1-3-6(4-2-5)8(11)12/h1-4H,(H,9,10)",pKa1,3.09,25,"C=0.0005-0.01
P=2780 (atm)","C2, R1a/b",Approximate,C61,,,"benzoic acid, 4-nitro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,2780 (atm),A,,,25.0,O=C(O)c1ccc([N+](=O)[O-])cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3577,O=c1ccc([N+](=O)[O-])ccc1O,"InChI=1S/C7H5NO4/c9-6-3-1-5(8(11)12)2-4-7(6)10/h1-4H,(H,9,10)",pKa1,3.21,25,I=0.1,O5,,O10,,,"2,4,6-Cycloheptatrien-1-one, 2-hydroxy-5-nitro-","['OPSIN_name1', 'pubchem_name1', 'chemaxon_name1']",3,,serjeant,,A,,,25.0,O=c1ccc([N+](=O)[O-])ccc1O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3577,O=c1ccc([N+](=O)[O-])ccc1O,"InChI=1S/C7H5NO4/c9-6-3-1-5(8(11)12)2-4-7(6)10/h1-4H,(H,9,10)",pKa1,2.64,25,I=2.0,O5,Approximate,O13,,,"2,4,6-Cycloheptatrien-1-one, 2-hydroxy-5-nitro-","['OPSIN_name1', 'pubchem_name1', 'chemaxon_name1']",3,,serjeant,,A,,,25.0,O=c1ccc([N+](=O)[O-])ccc1O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3578,O=C(O)c1cccnc1C(=O)O,"InChI=1S/C7H5NO4/c9-6(10)4-2-1-3-8-5(4)7(11)12/h1-3H,(H,9,10)(H,11,12)",pKa1,4.78,25,"C=0.01, I=0.1(NaClO4), mixed constants",E3bg,Approximate,D61,,,"2,3-Pyridinedicarboxylic acid","['OPSIN_name1', 'OPSIN_nickname1', 'cirpy_name1', 'cirpy_nickname1', 'pubchem_name1', 'pubchem_nickname1', 'chemaxon_name1', 'chemaxon_nickname1']",8,Quinolinic acid,serjeant,,A,,,25.0,O=C(O)c1cccnc1C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3578,O=C(O)c1cccnc1C(=O)O,"InChI=1S/C7H5NO4/c9-6(10)4-2-1-3-8-5(4)7(11)12/h1-3H,(H,9,10)(H,11,12)",pKa1,4.72,25,"I=0.1(KNO3), mixed constants",E3bg,Approximate,Y11,,,"2,3-Pyridinedicarboxylic acid","['OPSIN_name1', 'OPSIN_nickname1', 'cirpy_name1', 'cirpy_nickname1', 'pubchem_name1', 'pubchem_nickname1', 'chemaxon_name1', 'chemaxon_nickname1']",8,Quinolinic acid,serjeant,,A,,,25.0,O=C(O)c1cccnc1C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3579,O=C(O)c1ccnc(C(=O)O)c1,"InChI=1S/C7H5NO4/c9-6(10)4-1-2-8-5(3-4)7(11)12/h1-3H,(H,9,10)(H,11,12)",pKa1,2.23,25,I=0.1(KNO3),E3bg,Approximate,Y11,,,"2,4-Pyridinedicarboxylic acid","['OPSIN_name1', 'OPSIN_nickname1', 'cirpy_name1', 'cirpy_nickname1', 'pubchem_name1', 'pubchem_nickname1', 'chemaxon_name1', 'chemaxon_nickname1']",8,Lutidinic acid,serjeant,,A,,,25.0,O=C(O)c1ccnc(C(=O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3581,O=C(O)c1cccc(C(=O)O)n1,"InChI=1S/C7H5NO4/c9-6(10)4-2-1-3-5(8-4)7(11)12/h1-3H,(H,9,10)(H,11,12)",pKa1,4.76,30,"I=0.1 (KCl), mixed constants",E3bg,Approximate,T32,,,"2,6-Pyridinedicarboxylic acid","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,Dipicolinio acid,serjeant,,A,,,30.0,O=C(O)c1cccc(C(=O)O)n1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3581,O=C(O)c1cccc(C(=O)O)n1,"InChI=1S/C7H5NO4/c9-6(10)4-2-1-3-5(8-4)7(11)12/h1-3H,(H,9,10)(H,11,12)",pKa1,4.67,25,I=0.1,E3bg,Approximate,B62,,,"2,6-Pyridinedicarboxylic acid","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,Dipicolinio acid,serjeant,,A,,,25.0,O=C(O)c1cccc(C(=O)O)n1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3581,O=C(O)c1cccc(C(=O)O)n1,"InChI=1S/C7H5NO4/c9-6(10)4-2-1-3-5(8-4)7(11)12/h1-3H,(H,9,10)(H,11,12)",pKa1,4.53,25,"I=0.5(NaClO4), concentration constants",E3bg,Approximate,N13,,,"2,6-Pyridinedicarboxylic acid","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,Dipicolinio acid,serjeant,,A,,,25.0,O=C(O)c1cccc(C(=O)O)n1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3582,O=C(O)c1ccncc1C(=O)O,"InChI=1S/C7H5NO4/c9-6(10)4-1-2-8-3-5(4)7(11)12/h1-3H,(H,9,10)(H,11,12)",pKa1,2.95,25,"I=0.1 (KCl), mixed constants",E3bg,Approximate,F35a,,,"3,4-Pyridinedicarboxylic acid","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,25 (assumed),,25.0,O=C(O)c1ccncc1C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3583,O=C(O)c1cccc([N+](=O)[O-])c1O,"InChI=1S/C7H5NO5/c9-6-4(7(10)11)2-1-3-5(6)8(12)13/h1-3,9H,(H,10,11)",pKa1,2.3,25,"I=0.1(KCl), concentration constants",E3bg,Uncertain,A1,,,"benzoic acid, 2-hydroxy-3-nitro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,O=C(O)c1cccc([N+](=O)[O-])c1O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3584,O=C(O)c1ccc([N+](=O)[O-])cc1O,"InChI=1S/C7H5NO5/c9-6-3-4(8(12)13)1-2-5(6)7(10)11/h1-3,9H,(H,10,11)",pKa1,2.23,25,C=0.0007-0.0024,C1,Approximate,B123,,,"benzoic acid, 2-hydroxy-4-nitro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,O=C(O)c1ccc([N+](=O)[O-])cc1O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3584,O=C(O)c1ccc([N+](=O)[O-])cc1O,"InChI=1S/C7H5NO5/c9-6-3-4(8(12)13)1-2-5(6)7(10)11/h1-3,9H,(H,10,11)",pKa1,2.31,25,"C=0.00008, I=0.01",O5,Approximate,D56,,,"benzoic acid, 2-hydroxy-4-nitro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,O=C(O)c1ccc([N+](=O)[O-])cc1O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3585,O=C(O)c1cc([N+](=O)[O-])ccc1O,"InChI=1S/C7H5NO5/c9-6-2-1-4(8(12)13)3-5(6)7(10)11/h1-3,9H,(H,10,11)",pKa1,2.12,25,C=0.0008-0.0036,C1,Approximate,B123,,,"benzoic acid, 2-hydroxy-5-nitro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,O=C(O)c1cc([N+](=O)[O-])ccc1O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3585,O=C(O)c1cc([N+](=O)[O-])ccc1O,"InChI=1S/C7H5NO5/c9-6-2-1-4(8(12)13)3-5(6)7(10)11/h1-3,9H,(H,10,11)",pKa1,2.32,25,"C=0.00009, I=0.01",O5,Approximate,D56,,,"benzoic acid, 2-hydroxy-5-nitro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,O=C(O)c1cc([N+](=O)[O-])ccc1O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3585,O=C(O)c1cc([N+](=O)[O-])ccc1O,"InChI=1S/C7H5NO5/c9-6-2-1-4(8(12)13)3-5(6)7(10)11/h1-3,9H,(H,10,11)",pKa1,2.1,25,"I=0.1(KCl), concentration constants",E3bg,Uncertain,A1,,,"benzoic acid, 2-hydroxy-5-nitro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,O=C(O)c1cc([N+](=O)[O-])ccc1O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3586,O=C(O)c1c(O)cccc1[N+](=O)[O-],"InChI=1S/C7H5NO5/c9-5-3-1-2-4(8(12)13)6(5)7(10)11/h1-3,9H,(H,10,11)",pKa1,2.24,25,C=0.00035-0.0032,C1,Approximate,B123,,,"benzoic acid, 2-hydroxy-6-nitro-","['OPSIN_name1', 'pubchem_name1', 'chemaxon_name1']",3,,serjeant,,A,,,25.0,O=C(O)c1c(O)cccc1[N+](=O)[O-],sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3588,O=C(O)c1cc(=O)cc(C(=O)O)[nH]1,"InChI=1S/C7H5NO5/c9-3-1-4(6(10)11)8-5(2-3)7(12)13/h1-2H,(H,8,9)(H,10,11)(H,12,13)",pKa1,3.11,20,"C=0.0017, I=0.1 (NaNO3), mixed constants",E3bg,Approximate,A52,,,"2,6-Pyridinedicarboxylic acid, 1,4-dihydro-4-oxo-","['OPSIN_name1', 'cirpy_name1', 'cirpy_nickname1', 'pubchem_name1', 'pubchem_nickname1', 'chemaxon_name1', 'chemaxon_nickname1']",7,Chelidamic acid,serjeant,,A,20 (assumed),,20.0,O=C(O)c1cc(=O)cc(C(=O)O)[nH]1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3588,O=C(O)c1cc(=O)cc(C(=O)O)[nH]1,"InChI=1S/C7H5NO5/c9-3-1-4(6(10)11)8-5(2-3)7(12)13/h1-2H,(H,8,9)(H,10,11)(H,12,13)",pKa1,3.2,25,"I=0.11(NaClO4), mixed constants",O5,Uncertain,B1,,,"2,6-Pyridinedicarboxylic acid, 1,4-dihydro-4-oxo-","['OPSIN_name1', 'cirpy_name1', 'cirpy_nickname1', 'pubchem_name1', 'pubchem_nickname1', 'chemaxon_name1', 'chemaxon_nickname1']",7,Chelidamic acid,serjeant,,A,,,25.0,O=C(O)c1cc(=O)cc(C(=O)O)[nH]1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3588,O=C(O)c1cc(=O)cc(C(=O)O)[nH]1,"InChI=1S/C7H5NO5/c9-3-1-4(6(10)11)8-5(2-3)7(12)13/h1-2H,(H,8,9)(H,10,11)(H,12,13)",pKa1,3.47,25,I=0.005-0.01,E3bg,Uncertain,B1,,,"2,6-Pyridinedicarboxylic acid, 1,4-dihydro-4-oxo-","['OPSIN_name1', 'cirpy_name1', 'cirpy_nickname1', 'pubchem_name1', 'pubchem_nickname1', 'chemaxon_name1', 'chemaxon_nickname1']",7,Chelidamic acid,serjeant,,A,25 (assumed),,25.0,O=C(O)c1cc(=O)cc(C(=O)O)[nH]1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3593,O=c1[nH]c2ccccc2s1,"InChI=1S/C7H5NOS/c9-7-8-5-3-1-2-4-6(5)10-7/h1-4H,(H,8,9)",pKa1,6.93,20,,DIS,Uncertain,N18,,,Benzthiazol-2(3H)-one,"['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,20+1,,20.0,O=c1[nH]c2ccccc2s1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3602,Cc1nc2cnc[nH]c-2nc1=O,"InChI=1S/C7H6N4O/c1-4-7(12)11-6-5(10-4)2-8-3-9-6/h2-3H,1H3,(H,8,9,11,12)",pKa1,6.97,20,C=0.02,E3bg,Approximate,A38,,,"pteridin-7(1H)-one, 6-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,Cc1nc2cnc[nH]c-2nc1=O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3605,O=c1cccccc1S,"InChI=1S/C7H6OS/c8-6-4-2-1-3-5-7(6)9/h1-5H,(H,8,9)",pKa1,5.9,25,,E3bg,Uncertain,Y16,,,"2,4,6-Cycloheptatrien-1-one, 2-mercapto-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,O=c1cccccc1S,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3611,Cc1[nH]c(=O)[nH]c2nc(=O)cnc1-2,"InChI=1S/C7H6N4O2/c1-3-5-6(11-7(13)9-3)10-4(12)2-8-5/h2H,1H3,(H2,9,10,11,12,13)",pKa1,6.31,20,C=0.00004 in 0.01M buffer,O5,Approximate,J4,,,"pteridine-2,7(1H,3H)-dione, 4-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,Cc1[nH]c(=O)[nH]c2nc(=O)cnc1-2,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3612,Cn1cnc2ncc(=O)[nH]c2c1=O,"InChI=1S/C7H6N4O2/c1-11-3-9-6-5(7(11)13)10-4(12)2-8-6/h2-3H,1H3,(H,10,12)",pKa1,6.26,20,"C=0.001
Probably an equilibrium pK involving hydrated and anhydrous species",E3bg,Approximate,P48,,,"pteridine-4,6(3H,5H)-dione, 3-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,Cn1cnc2ncc(=O)[nH]c2c1=O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3613,Cn1cnc2[nH]c(=O)cnc2c1=O,"InChI=1S/C7H6N4O2/c1-11-3-9-6-5(7(11)13)8-2-4(12)10-6/h2-3H,1H3,(H,10,12)",pKa1,6.19,20,C=0.001,E3bg,Approximate,P48,,,"pteridine-4,7(3H,8H)-dione, 3-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,Cn1cnc2[nH]c(=O)cnc2c1=O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3614,Cc1nc2c(=O)[nH]cnc2[nH]c1=O,"InChI=1S/C7H6N4O2/c1-3-6(12)11-5-4(10-3)7(13)9-2-8-5/h2H,1H3,(H2,8,9,11,12,13)",pKa1,6.82,20,C=0.0013,E3bg,Approximate,A22,,,"pteridine-4,7(3H,8H)-dione, 6-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,Cc1nc2c(=O)[nH]cnc2[nH]c1=O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3619,O=C(O)c1cccc(S)c1,"InChI=1S/C7H6O2S/c8-7(9)5-2-1-3-6(10)4-5/h1-4,10H,(H,8,9)",pKa1,6.2,30,,E3bg,Approximate,D9,,,"benzoic acid, 3-mercapto-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,30.0,O=C(O)c1cccc(S)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3619,O=C(O)c1cccc(S)c1,"InChI=1S/C7H6O2S/c8-7(9)5-2-1-3-6(10)4-5/h1-4,10H,(H,8,9)",pKa1,6.15,28,,O5,Approximate,D9,,,"benzoic acid, 3-mercapto-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,28.0,O=C(O)c1cccc(S)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3621,Cn1c(=O)[nH]c(=O)c2[nH]c(=O)cnc21,"InChI=1S/C7H6N4O3/c1-11-5-4(6(13)10-7(11)14)9-3(12)2-8-5/h2H,1H3,(H,9,12)(H,10,13,14)",pKa1,5.62,20,,E3bg,Approximate,P43,,,"pteridine-2,4,6(1H,3H,5H)-trione, 1-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,Cn1c(=O)[nH]c(=O)c2[nH]c(=O)cnc21,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3624,Cn1c(=O)[nH]c(=O)c2ncc(=O)[nH]c21,"InChI=1S/C7H6N4O3/c1-11-5-4(6(13)10-7(11)14)8-2-3(12)9-5/h2H,1H3,(H,9,12)(H,10,13,14)",pKa1,3.31,20,C=0.001,E3bg,Approximate,P42,,,"pteridine-2,4,7(1H,3H,8H)-trione, 1-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,Cn1c(=O)[nH]c(=O)c2ncc(=O)[nH]c21,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3624a,Cn1c(=O)[nH]c2[nH]c(=O)cnc2c1=O,"InChI=1S/C7H6N4O3/c1-11-6(13)4-5(10-7(11)14)9-3(12)2-8-4/h2H,1H3,(H2,9,10,12,14)",pKa1,3.6,20,C=0.001,E3bg,Approximate,P42,,,"pteridine-2,4,7(1H,3H,8H)-trione, 3-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,Cn1c(=O)[nH]c2[nH]c(=O)cnc2c1=O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3625,Cc1nc2c(=O)[nH]c(=O)[nH]c2[nH]c1=O,"InChI=1S/C7H6N4O3/c1-2-5(12)9-4-3(8-2)6(13)11-7(14)10-4/h1H3,(H3,9,10,11,12,13,14)",pKa1,4.13,20,,E3bg,Approximate,P42,,,"pteridine-2,4,7(1H,3H,8H)-trione, 6-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,Cc1nc2c(=O)[nH]c(=O)[nH]c2[nH]c1=O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3630,Nc1cc([N+](=O)[O-])ccc1C(=O)O,"InChI=1S/C7H6N2O4/c8-6-3-4(9(12)13)1-2-5(6)7(10)11/h1-3H,8H2,(H,10,11)",pKa1,3.7,25,"C=0.0004, I=0.1(KCl), mixed constants",O5,Uncertain,L15,,,"benzoic acid, 2-amino-4-nitro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,Nc1cc([N+](=O)[O-])ccc1C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3631,Nc1cc(C(=O)O)cc([N+](=O)[O-])c1,"InChI=1S/C7H6N2O4/c8-5-1-4(7(10)11)2-6(3-5)9(12)13/h1-3H,8H2,(H,10,11)",pKa1,3.55,25,C=0.00008,E3bg,Approximate,S58,,,"benzoic acid, 3-amino-5-nitro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,Nc1cc(C(=O)O)cc([N+](=O)[O-])c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3633,Cn1c(=O)[nH]c(=O)c2[nH]c(=O)c(=O)[nH]c21,"InChI=1S/C7H6N4O4/c1-11-3-2(4(12)10-7(11)15)8-5(13)6(14)9-3/h1H3,(H,8,13)(H,9,14)(H,10,12,15)",pKa1,3.49,20,C=0.001,E3bg,Approximate,P46,,,"pteridine-2,4,6,7(1H,3H,5H,8H)-tetrone, 1-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,Cn1c(=O)[nH]c(=O)c2[nH]c(=O)c(=O)[nH]c21,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3634,Cn1c(=O)[nH]c2[nH]c(=O)c(=O)[nH]c2c1=O,"InChI=1S/C7H6N4O4/c1-11-6(14)2-3(10-7(11)15)9-5(13)4(12)8-2/h1H3,(H,8,12)(H2,9,10,13,15)",pKa1,4.02,20,C=0.001,E3bg,Approximate,P46,,,"pteridine-2,4,6,7(1H,3H,5H,8H)-tetrone, 3-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,Cn1c(=O)[nH]c2[nH]c(=O)c(=O)[nH]c2c1=O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3635,Cn1c(=O)c(=O)[nH]c2c(=O)[nH]c(=O)[nH]c21,"InChI=1S/C7H6N4O4/c1-11-3-2(8-5(13)6(11)14)4(12)10-7(15)9-3/h1H3,(H,8,13)(H2,9,10,12,15)",pKa1,4.36,20,C=0.001,,Uncertain,P46,,,"pteridine-2,4,6,7(1H,3H,5H,8H)-tetrone, 8-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,Cn1c(=O)c(=O)[nH]c2c(=O)[nH]c(=O)[nH]c21,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3638,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,"InChI=1S/C7H6N2O5/c1-4-2-5(8(11)12)3-6(7(4)10)9(13)14/h2-3,10H,1H3",pKa1,4.7,25,C=0.00008,O5a,Approximate,R30,,,"phenol, 2-methyl-4,6-dinitro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3639,Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,"InChI=1S/C7H6N2O5/c1-4-2-5(8(11)12)7(10)6(3-4)9(13)14/h2-3,10H,1H3",pKa1,4.231,25,C=0.00002,O5a,Reliable,R30,,,"phenol, 4-methyl-2,6-dinitro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3646,S=c1nn[nH]n1-c1ccccc1,"InChI=1S/C7H6N4S/c12-7-8-9-10-11(7)6-4-2-1-3-5-6/h1-5H,(H,8,10,12)",pKa1,2.8,25,I=0.1,E and O,,S113,,,"tetrazole-5(2H)-thione, 1-phenyl-",['manual_inconsistent'],1,1-Phenyltetrazole-5-thiol,serjeant,,A,,,25.0,S=c1nn[nH]n1-c1ccccc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3647,Cn1c(N)nc(=O)c2nccnc21,"InChI=1S/C7H7N5O/c1-12-5-4(9-2-3-10-5)6(13)11-7(12)8/h2-3H,1H3,(H2,8,11,13)",pKa1,2.86,20,,O5,Uncertain,P52,,,"pteridin-4(1H)-one, 2-amino-1-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,Cn1c(N)nc(=O)c2nccnc21,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3648,Cn1c(N)nc2nccnc2c1=O,"InChI=1S/C7H7N5O/c1-12-6(13)4-5(11-7(12)8)10-3-2-9-4/h2-3H,1H3,(H2,8,10,11)",pKa1,2.18,20,,O5,Approximate,P52,,,"pteridin-4(3H)-one, 2-amino-3-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,Cn1c(N)nc2nccnc2c1=O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3662,Nc1ccccc1C(=O)O,"InChI=1S/C7H7NO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.85,25,"C=0.00066, I=0.1(KCl), mixed constants",O5,Uncertain,L15,,,"benzoic acid, 2-amino-","['OPSIN_name1', 'OPSIN_nickname1', 'cirpy_name1', 'cirpy_nickname1', 'pubchem_name1', 'pubchem_nickname1', 'chemaxon_name1', 'chemaxon_nickname1']",8,Anthranilic acid,serjeant,,A,25 (assumed),,25.0,Nc1ccccc1C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3662,Nc1ccccc1C(=O)O,"InChI=1S/C7H7NO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.86,30,I=0.1 (KCl),E3bg,Approximate,C23,,,"benzoic acid, 2-amino-","['OPSIN_name1', 'OPSIN_nickname1', 'cirpy_name1', 'cirpy_nickname1', 'pubchem_name1', 'pubchem_nickname1', 'chemaxon_name1', 'chemaxon_nickname1']",8,Anthranilic acid,serjeant,,A,,,30.0,Nc1ccccc1C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3663,Nc1cccc(C(=O)O)c1,"InChI=1S/C7H7NO2/c8-6-3-1-2-5(4-6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.74,25,"C=0.025, mixed constant",E3g,Approximate,L71,,,"benzoic acid, 3-amino-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,Nc1cccc(C(=O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant3663,Nc1cccc(C(=O)O)c1,"InChI=1S/C7H7NO2/c8-6-3-1-2-5(4-6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.8,20,"C=0.025, mixed constant",E3d,Uncertain,H17,,,"benzoic acid, 3-amino-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,20.0,Nc1cccc(C(=O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
