Canonicalized SMILES,Canonicalized Taste,Original Labels,Source,PubChemID,InChI,INCHIKEY
CC(NC(=O)CN)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18484805,,
CC(NC(=O)CN)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18484825,,
CC(NC(=O)CN)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18484884,,
CC(NC(=O)CN)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18484901,,
CC(NC(=O)CN)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18484979,,
CC(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18485008,,
CC(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,18485009,,
NCC(=O)NC(CCCN=C(N)N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18485214,,
CC(NC(=O)C(CC(N)=O)NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18485550,,
NCC(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18485590,,
NCC(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18485610,,
NCC(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18485669,,
NCC(=O)NC(CC(N)=O)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18485689,,
CCC(C)C(NC(=O)C(CC(N)=O)NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18485729,,
CC(C)CC(NC(=O)C(CC(N)=O)NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18485749,,
NCCCCC(NC(=O)C(CC(N)=O)NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18485769,,
NCC(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18485798,,
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)CN)C(=O)O,sweet,sweet,flavor_db,18485805,,
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)CN)C(=O)O,sweet,sweet,flavor_db,18485806,,
NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)CN)C(=O)O,sweet,sweet,flavor_db,18485807,,
NCC(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18485849,,
CC(C)C(NC(=O)C(CC(N)=O)NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18485929,,
CC(NC(=O)C(CC(=O)O)NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18485949,,
NCC(=O)NC(CC(=O)O)C(=O)NC(CCCN=C(N)N)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18485969,,
NCC(=O)NC(CC(=O)O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18485989,,
NCC(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18486009,,
NCC(=O)NC(CC(=O)O)C(=O)NC(CS)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18486029,,
NCC(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18486049,,
NCC(=O)NC(CC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18486069,,
NCC(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18486089,,
CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18486129,,
CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18486149,,
NCCCCC(NC(=O)C(CC(=O)O)NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18486169,,
CC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CN)C(=O)O,sweet,sweet,flavor_db,18486196,,
NCC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18486198,,
NCC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,18486199,,
NCC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(=O)O)C(=O)O,sweet,sweet,flavor_db,18486201,,
NCC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O,sweet,sweet,flavor_db,18486203,,
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CN)C(=O)O,sweet,sweet,flavor_db,18486205,,
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CN)C(=O)O,sweet,sweet,flavor_db,18486206,,
NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CN)C(=O)O,sweet,sweet,flavor_db,18486207,,
NCC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18486209,,
CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CN)C(=O)O,sweet,sweet,flavor_db,18486215,,
NCC(=O)NC(CC(=O)O)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18486229,,
NCC(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18486249,,
CC(O)C(NC(=O)C(CC(=O)O)NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18486269,,
CC(C)C(NC(=O)C(CC(=O)O)NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18486329,,
NCC(=O)NC(CS)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18486409,,
NCC(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18486807,,
CC(NC(=O)C(CCC(N)=O)NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18487140,,
NCC(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18487179,,
NCC(=O)NC(CCC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18487199,,
CC(NC(=O)CNC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18487533,,
NCC(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18487571,,
NCC(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18487590,,
NCC(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18487661,,
NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18487763,,
CCC(C)C(NC(=O)CN)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18488338,,
CCC(C)C(NC(=O)CN)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18488358,,
CCC(C)C(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18488547,,
CCC(C)C(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,18488548,,
CC(C)CC(NC(=O)CN)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18488735,,
CC(C)CC(NC(=O)CN)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18488754,,
CC(C)CC(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18488935,,
CC(C)CC(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,18488936,,
CC(NC(=O)C(CCCCN)NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18489085,,
NCCCCC(NC(=O)CN)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18489124,,
NCCCCC(NC(=O)CN)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18489144,,
NCCCCC(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18489328,,
CC(NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18489861,,
NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18489899,,
CCC(C)C(NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)O,sweet,sweet,flavor_db,18489906,,
CC(C)CC(NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)O,sweet,sweet,flavor_db,18489907,,
NCCCCC(NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)O,sweet,sweet,flavor_db,18489908,,
CC(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)O,sweet,sweet,flavor_db,18489917,,
NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18489919,,
NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,18489920,,
NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O,sweet,sweet,flavor_db,18489922,,
NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NCC(=O)O,sweet,sweet,flavor_db,18489924,,
CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)O,sweet,sweet,flavor_db,18489926,,
CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)O,sweet,sweet,flavor_db,18489927,,
NCCCCC(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)O,sweet,sweet,flavor_db,18489928,,
NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18489930,,
CC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)O,sweet,sweet,flavor_db,18489936,,
NCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18489998,,
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18490036,,
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,18490037,,
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18490056,,
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,18490057,,
NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18490074,,
CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18490227,,
CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,18490228,,
NCC(=O)N1CCCC1C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18490317,,
NCC(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18490690,,
NCC(=O)NC(CO)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18490710,,
CC(O)C(NC(=O)CN)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18491109,,
CC(C)C(NC(=O)CN)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18492286,,
CC(C)C(NC(=O)CN)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18492306,,
CC(C)C(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18492493,,
CC(C)C(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,18492494,,
CCC(C)C(N)C(=O)NC(C)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18500657,,
CCC(C)C(N)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18500677,,
CCC(C)C(N)C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18500864,,
CCC(C)C(N)C(=O)NC(CC(N)=O)C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18501415,,
CCC(C)C(N)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18501455,,
CCC(C)C(N)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18501475,,
CCC(C)C(N)C(=O)NC(CC(N)=O)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18501555,,
CCC(C)C(N)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)CC,sweet,sweet,flavor_db,18501595,,
CCC(C)C(N)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18501615,,
CCC(C)C(N)C(=O)NC(CC(N)=O)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18501635,,
CCC(C)C(N)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18501664,,
CCC(C)C(N)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)O,sweet,sweet,flavor_db,18501673,,
CCC(C)C(N)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,sweet,sweet,flavor_db,18501795,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18501815,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18501855,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18501875,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18501935,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18501955,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)CC,sweet,sweet,flavor_db,18501995,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18502015,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18502035,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)O,sweet,sweet,flavor_db,18502062,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,18502064,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,18502065,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O,sweet,sweet,flavor_db,18502069,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)O)C(C)CC,sweet,sweet,flavor_db,18502071,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)O,sweet,sweet,flavor_db,18502072,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)O,sweet,sweet,flavor_db,18502073,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18502075,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)O)C(C)C,sweet,sweet,flavor_db,18502081,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18502095,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,18502115,,
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,sweet,sweet,flavor_db,18502195,,
O.O.O.O=CC(O)C(O)C1O[Sb]OC1CO,sweet,sweet,flavor_db,18502900,,
O.OCC(O)C(O)C(O)C1CO[Sb]O1,sweet,sweet,flavor_db,18502922,,
O=C(COB(O)O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db,18506303,,
COCC1OC(OC2OC(CO)C(O)C(O)C2OC)C(O)C(OC)C1OC,sweet,sweet,flavor_db,18506371,,
NC(=O)c1ccccc1S(N)(=O)=O,sweet,sweet,flavor_db,18513146,,
O.OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,18513321,,
OCC(O)CO.OCCC(O)CO,sweet,sweet-like,flavor_db,18513331,,
C=O.OCC1OC(O)C(O)C(O)C1O,sweet,sweet,flavor_db,18517256,,
COC(=O)NC(Cc1ccccc1)C(=O)O.NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,18517515,,
NC(=O)c1ccccc1S(=O)(=O)[O-],sweet,sweet,flavor_db,18519671,,
O=CC(O)(F)C(O)C(O)C(O)CO,sweet,sweet,flavor_db,18520874,,
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1.O,sweet,sweet-like,flavor_db,18530283,,
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,sweet,sweet-like,flavor_db,18530284,,
Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])O)C(O)C1O.[Na+].[Na+],sweet,sweet-like,flavor_db,18530338,,
COCC(OC)C1OC(OC)C(O)C1OC,sweet,sweet,flavor_db,18533869,,
COC1OC(CO)C2OC(C)(C)OC2C1OC,sweet,sweet,flavor_db,18533910,,
OCC1OC(O)C2OC2C1O,sweet,sweet,flavor_db,18533919,,
O=CC(O)C(O)C(O)C(O)C(=O)[O-].[NH4+],sweet,sweet,flavor_db,18533927,,
[O-]C1OC(C(O)CO)C(O)C(O)C1O,sweet,sweet,flavor_db,18533955,,
O=CC(O)C(O)C(O)CCO,sweet,sweet,flavor_db,18533960,,
CCOC1OC(CO)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,sweet,sweet,flavor_db,18533964,,
CC1OCC(O)C(C(O)C(O)CO)O1,sweet,sweet,flavor_db,18533970,,
COC(CO)C(O)C(OC)C(O)C=O,sweet,sweet,flavor_db,18534040,,
O=C(CO)C(O)C(F)C(O)CO,sweet,sweet,flavor_db,18534054,,
CCOC1OC(C(C)O)C(O)C1O,sweet,sweet,flavor_db,18534055,,
COC1OC2COC(C)OC2C(O)C1O,sweet,sweet,flavor_db,18534082,,
COC(CO)C1OC(OC)C(OC)C1OC,sweet,sweet,flavor_db,18534116,,
CC1(C)OCC2OC(O)C(O)C(O)C2O1,sweet,sweet,flavor_db,18534147,,
COC(CO)C(O)C(O)C(O)C=O,sweet,sweet,flavor_db,18534154,,
CCCC1OCC(O)C(C(O)C(C)O)O1,sweet,sweet,flavor_db,18534227,,
OCC(O)C(O)C(O)C(O)C=[Se],sweet,sweet,flavor_db,18534243,,
OCC(O)C(O)C(OC1OC(C(O)CO)C(O)C1O)C(O)CO,sweet,sweet,flavor_db,18534247,,
OCCC(O)C(O)CCO,sweet,sweet,flavor_db,18534276,,
CCOC1CCC(O)C(C)O1,sweet,sweet,flavor_db,18534296,,
CCC1OCC2OC(OC)C(O)C(O)C2O1,sweet,sweet,flavor_db,18534317,,
COC1C(CO)OC2OC(C)(C)OC2C1OC,sweet,sweet,flavor_db,18534336,,
O=CC(O)C(O)C(O)C(O)C(=O)[O-].O=CC(O)C(O)C(O)C(O)C(=O)[O-].[Ca+2],sweet,sweet,flavor_db,18534344,,
COC1OC(C(O)CO)C(OC)C1O,sweet,sweet,flavor_db,18534350,,
O=C(CF)C(O)C(O)C(O)CO,sweet,sweet,flavor_db,18534396,,
OCC1OC(OCC(O)C(O)C(O)C(O)COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,18534421,,
OCC(O)COC1OC(C(O)CO)C(O)C1O,sweet,sweet,flavor_db,18534427,,
OCC1OC(OC2(C(O)CC3CO3)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,18539356,,
OCC(O)CC(O)C1(OC2OC(CO)C(O)C(O)C2O)OC(CO)C(O)C1O,sweet,sweet,flavor_db,18539357,,
COOC1C(CO)OC(O)C(O)C1O,sweet,sweet,flavor_db,18544364,,
OCC1OC(O)C(OF)C(O)C1O,sweet,sweet,flavor_db,18544366,,
OC1OC(C(F)F)C(O)C(O)C1O,sweet,sweet,flavor_db,18544368,,
NOCC1OC(O)C(O)C(O)C1O,sweet,sweet,flavor_db,18544369,,
COC(=O)CC(NC(C)=O)C(=O)NC(C)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)CCCc1ccccc1)C(C)C,sweet,sweet,flavor_db,18546655,,
COC(=O)CC(N)C(=O)NC(C)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)CCCc1ccccc1)C(C)C,sweet,sweet,flavor_db,18546680,,
NOCC(=O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db,18546721,,
NOCC(O)C(O)C(O)C(=O)CO,sweet,sweet,flavor_db,18546752,,
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NCCCc1ccc(C)cc1,sweet,sweet,flavor_db,18547325,,
O=S(=O)([O-])OCC1OC(O)C(O)C(O)C1O,sweet,sweet,flavor_db,18551495,,
O=S1(=O)N=C([O-])c2ccccc21.O=S1(=O)N=C([O-])c2ccccc21.[N-]=[N+]=[N-],sweet,sweet,flavor_db,18551520,,
CC(=O)O.OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,18552264,,
OCC(O)C(O)C(O)C(O)COS,sweet,sweet,flavor_db,18595379,,
OCCCC(O)CO,sweet,sweet,flavor_db,18596451,,
COC(CO)COC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,18598341,,
CC(=O)OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,18598879,,
COC(=O)C(Cc1ccc(Cc2ccccc2)cc1)NC(=O)C(N)CC(=O)O,sweet,sweet,flavor_db,18598981,,
COC(=O)C(Cc1ccc(Cc2ccccc2)cc1)NC(=O)C(N)CC(=O)O.Cl,sweet,sweet,flavor_db,18598982,,
COC(=O)C(Cc1ccc(Cc2ccccc2)cc1)NC(=O)C(N)CC(=O)O.O=[N+]([O-])O,sweet,sweet,flavor_db,18598983,,
O=S(O)OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,18599330,,
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,18600476,,
CC1OC(OC2CC(O)C(OC3OC(CO)C(O)C(O)C3O)C(CO)O2)C(O)C(O)C1O,sweet,sweet,flavor_db,18601053,,
