,Canonicalized SMILES,Canonicalized Taste,Original Labels,Source
15373,OCC(O)C(O)C1OC(CO)(CO)OC1CO,sweet,sweet,flavor_db
15374,CCOC(=O)C(C)C(C)S,undefined,fruity,flavor_db
15375,OCC1OC(O)C(O)C(O)C1O.[Gd+3],sweet,sweet,flavor_db
15376,COC(=O)C(Cc1ccccc1)NC(=O)C(C)CC(=O)O,sweet,sweet,flavor_db
15377,CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)CCc1ccccc1)C(=O)O,sweet,sweet,flavor_db
15378,OCC1OC(OC2C(CO)OC(Br)C(O)C2O)C(O)C(O)C1O.[Ac].[Ac].[Ac].[Ac].[Ac].[Ac].[Ac],sweet,sweet,flavor_db
15379,CC1(C)OCC2OC(OC3C(CO)OCC(O)C3O)C(O)C(O)C2O1,sweet,sweet,flavor_db
15380,CC1OCC(O)C(O)C1OC1OC2COC(C)(C)OC2C(O)C1O,sweet,sweet,flavor_db
15381,Nc1ncnc2c1ncn2CC1OC(COP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db
15382,CC1OC(C)(OC2COC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db
15383,COC1OC(CO)C(O)C(O)C1O.[Ac].[Ac].[Ac],sweet,sweet,flavor_db
15384,CCOP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet,sweet-like,flavor_db
15385,COC1C(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CC(O)C6(C)CCC45C)C3(C)CO)OC(C(=O)O)C(O)C2O)OC(C)C(O)C1O,sweet,sweet-like,flavor_db
15386,CCOC1CC(O)C(O)C(CO)O1,sweet,sweet,flavor_db
15387,CCC(C(=O)NC(Cc1ccccc1)C(=O)N(C)C)C(C)C(=O)OC,sweet,sweet,flavor_db
15388,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)[O-])NCCC(C)(C)C,sweet,sweet,flavor_db
15389,COC1C(COP(=O)([O-])O)OC(n2cnc3c(N)ncnc32)C1OC,sweet,sweet-like,flavor_db
15390,COC1C(COP(=O)(O)O)OC(n2cnc3c(N)ncnc32)C1OC,sweet,sweet-like,flavor_db
15391,CC1OC(O)C(ON)C(O)C1O,sweet,sweet,flavor_db
15392,CCOC(C)OC1COC(O)C(O)C1O,sweet,sweet,flavor_db
15393,CC1OC(O)C(O)C(O)C1O.[Ac].[Ac].[Ac].[Ac],sweet,sweet,flavor_db
15394,CC1OC(O)C(O)C(O)C1O.[Ac].[Ac].[Ac],sweet,sweet,flavor_db
15395,OCC1OC(O)C(O)C(O)C1O.[Ac].[Ac].[Ac].[Ac],sweet,sweet,flavor_db
15396,OCC1OC(O)C(I)C(O)C1O,sweet,sweet,flavor_db
15397,COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet,sweet-like,flavor_db
15398,CCC1OC(O)C(O)C(O)C1O.[Ac].[Ac].[Ac].[Ac],sweet,sweet,flavor_db
15399,CCC1OC(O)C(O)C(O)C1O,sweet,sweet,flavor_db
15400,OC1OC(CI)C(O)C(O)C1O.[Ac].[Ac].[Ac].[Ac],sweet,sweet,flavor_db
15401,CC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O.[Ac].[Ac].[Ac].[Ac].[Ac].[Ac].[Ac],sweet,sweet,flavor_db
15402,COC1C(CO)OC(OP)C(OC)C1OC,sweet,sweet,flavor_db
15403,COC1C(OP(=O)(O)O)C(CO)OC1n1cnc2c(N)ncnc21,sweet,sweet-like,flavor_db
15404,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,sweet,sweet-like,flavor_db
15405,O=CC(O)C(O)C(O)C(O)CO.OCCO,sweet,sweet,flavor_db
15406,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(C)C(C)C(=O)O,sweet,sweet,flavor_db
15407,CCOC(OCC)C(O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db
15408,CCOC(O)C(O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db
15409,OCC(O)C(O)C(O)C(O)C(O)O,sweet,sweet,flavor_db
15410,CCCC(O)CO.OCC(O)C(O)C(O)CO,sweet,sweet,flavor_db
15411,COC1OC(OCC2OC(C)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db
15412,CCCCCCCOCC1OC(OCC)C(OCCCCC)C(OCCC)C1O,sweet,sweet,flavor_db
15413,CCCCCCCOCC1OC(OC(C)C)C(OC)C(OCCC)C1O,sweet,sweet,flavor_db
15414,CCCCCOC1C(OC(C)C)OC(COC)C(O)C1OCCC,sweet,sweet,flavor_db
15415,CCCCCCCOC1C(OC)OC(COC(C)C)C(O)C1OCCC,sweet,sweet,flavor_db
15416,CCCCCCCOCC1OC(OC)C(OCCC)C(OCCC)C1O,sweet,sweet,flavor_db
15417,CC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db
15418,COC1C(O)OC(COC(C)=O)C(O)C1OC,sweet,sweet,flavor_db
15419,OCC1CC(O)(O)C(O)(O)CO1,sweet,sweet,flavor_db
15420,OCCCOC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db
15421,C#CCOC1C(O)CC(OCC)OC1C,sweet,sweet,flavor_db
15422,CCOC1CC(O)C(O)C(C)O1,sweet,sweet,flavor_db
15423,O=c1cc(-c2ccc(O)c(OC3OC(CO)C(O)C(O)C3O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,sweet,sweet-like,flavor_db
15424,CC(=O)OC1C(O)C(CO)OC1(OC1OC(CO)C(O)C(O)C1O)C(Cl)OCl,sweet,sweet,flavor_db
15425,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db
15426,CCCOCC1OC(O)C(OCCC)C(O)C1OCCC,sweet,sweet,flavor_db
15427,OCC1OC(O)C(O)C(O)C1OC1OC(CO)C(O)C(OO)(OF)C1O,sweet,sweet,flavor_db
15428,[CH2+]OC1C(OC)OC(CC)C(O)C1O,sweet,sweet,flavor_db
15429,CCC1OC(OC)C(OC)C(O)C1O,sweet,sweet,flavor_db
15430,[CH2+]OC1C(CC)OC(OC)C(O)C1O,sweet,sweet,flavor_db
15431,CCC1OC(OC)C(O)C(O)C1OC,sweet,sweet,flavor_db
15432,CCCCCCCC(C)OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db
15433,CC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,sweet,sweet,flavor_db
15434,CC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db
15435,O=C(CC(O)CO)C(O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db
15436,O=C(CO)C(O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db
15437,CCC(O)C(O)C(O)C(O)CCOC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db
15438,COC(=O)CNC(=O)C(Cc1ccccc1)NC(Cc1ccccc1)C(=O)OC,sweet,sweet,flavor_db
15439,NOC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db
15440,CC=Cc1ccc(OC=O)c(OC)c1,sweet,"clove, sweet, woody, orris, green",flavor_db
15441,CC(=O)SC1=C(C)OCC1,undefined,sulfury,flavor_db
15442,[O-]C1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db
15443,C=C1CC2OC(=O)C(=C)C2C(O)C=C(C)CCC1O,bitter,bitter,flavor_db
15444,CC=Cc1ccc(OC(=O)Cc2ccccc2)c(OC)c1,sweet,"spice, clove, floral, sweet, honey, cinnamon",flavor_db
15445,COC(OC)C(O)C1OCC(O)C1O,sweet,sweet,flavor_db
15446,CCCCC=CCCOC(=O)CC,undefined,"pear, honeydew, melon",flavor_db
15447,Nc1ncnc2c1ncn2C1CC(OP(=O)([O-])[O-])C(CO)O1,sweet,sweet-like,flavor_db
15448,COCC1OC(O)C(OC)C(O)C1O,sweet,sweet,flavor_db
15449,COc1ccc(C=CC(=O)c2c(O)cc(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)cc2OC)cc1O,sweet,sweet-like,flavor_db
15450,O=CC(O)C(O)C(O)C(O)C(=O)[O-].[Mg+2],sweet,sweet,flavor_db
15451,OCC1OC(OC2(CCl)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db
15452,Nc1ncnc2c1ncn2C1OC(COP([O-])([O-])=S)C(O)C1O,sweet,sweet-like,flavor_db
15453,CCC=CCCC1CCCC(=O)O1,undefined,"peach, coconut, creamy, plum, fruity, dairy, buttery",flavor_db
15454,O=CC(OS(=O)(=O)O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db
15455,CN(C)C(=N)N=C(N)N.O=C(O)CC(O)(CC(=O)O)C(=O)O,bitter,bitter,flavor_db
15456,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db
15457,CC(=O)OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db
15458,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O,sweet,sweet-like,flavor_db
15459,C1CC2COC(C1)O2.OCC1OC(O)C(O)C(O)C1O,sweet,sweet,flavor_db
15460,CC(O)C(O)C(O)C(O)C=O.O,sweet,sweet,flavor_db
15461,Nc1ncnc2c1ncn2C1OC(CO)C(O)(P(=O)(O)O)C1O,sweet,sweet-like,flavor_db
15462,O=CC(O)C(O)C(O)C(O)C(=O)[O-],sweet,sweet,flavor_db
15463,O.OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db
15464,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet,flavor_db
15465,COC(=O)CC(N)C(=O)NC(Cc1ccccc1)C(=O)OC.Cl,sweet,sweet,flavor_db
15466,OCC1OC(OC2C(O)COC(O)C2O)C(O)C1O,sweet,sweet,flavor_db
15467,CCCCCCOC1OC(CO)C(O)CC1O,sweet,sweet,flavor_db
15468,COc1c(OC2OC(C)C(O)C(O)C2O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,sweet,sweet-like,flavor_db
15469,CC(C)=CCc1c(OC2OC(CO)C(O)C(O)C2O)cc2c(c1O)C(=O)C(O)C(c1ccc(O)c(O)c1)O2,sweet,sweet-like,flavor_db
15470,CC(OC1OC(CO)C(O)C(O)C1O)C1CO1,sweet,sweet,flavor_db
15471,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)CC(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db
15472,CC(=O)OC1C(O)C(C)OC(Oc2ccc(C(=O)C=Cc3ccc(O)c(O)c3)c(O)c2O)C1O,sweet,sweet-like,flavor_db
15473,CC1OC(Oc2ccc(C(=O)C=Cc3ccc(O)c(O)c3)c(O)c2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db
15474,COC1CC(OC)C(OC2CC(OC)C(OC3OC(C)C(O)C(OC)C3O)C(C)O2)C(C)O1,sweet,sweet,flavor_db
15475,O=c1cc(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,sweet,sweet-like,flavor_db
15476,CC1OC(OC2C(C)OCC(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db
15477,CC1OC(OC2C(OC3COC(O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db
15478,CC1OC(OC2C(C)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db
15479,NCCCP(=O)(O)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet,sweet-like,flavor_db
15480,CCCCCP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet,sweet-like,flavor_db
15481,CC1OC(OC2C(O)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db
15482,OCC(O)C(O)C(O)C(O)C(O)F,sweet,sweet,flavor_db
15483,NOC(C=O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db
15484,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O.O.O=P([O-])([O-])[O-],sweet,sweet-like,flavor_db
15485,COC(C=O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db
15486,COC1C([O-])OCC(O)C1O,sweet,sweet,flavor_db
15487,CC(C)=O.CC(C)=O.O=CC(O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db
15488,CCCOC1C([O-])OC(CO)C(O)C1O,sweet,sweet,flavor_db
15489,CCCOC1C(O)OC(CO)C(O)C1O,sweet,sweet,flavor_db
15490,OCC1OC(OC2C([S-])OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db
15491,O=P(O)(O)O.O=P(O)(O)O.[N-]=[N+]=Nc1nc2c(N)ncnc2n1C1OC(CO)C(O)C1O,sweet,sweet-like,flavor_db
15492,COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db
15493,[N-]=[N+]=Nc1nc(N)c2ncn(C3OC(COP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C3O)c2n1,sweet,sweet-like,flavor_db
15494,[N-]=[N+]=Nc1nc(N)c2ncn(C3OC(COP(=O)(O)O)C(OP(=O)(O)O)C3O)c2n1,sweet,sweet-like,flavor_db
15495,[N-]=[N+]=Nc1nc2c(N)ncnc2n1C1OC(COP(=O)([O-])[O-])C(O)C1O,sweet,sweet-like,flavor_db
15496,[N-]=[N+]=NC1C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OC(n2cnc3c(N)ncnc32)C1O,sweet,sweet-like,flavor_db
15497,COC(CCCOC1C(CO)OC(OC)C(O)C1O)OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db
15498,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet,flavor_db
15499,OCC(O)C1OC(O)C(O)C(O)C1O,sweet,sweet,flavor_db
15500,OCC(O)C1OC(O)C(O)C(O)C1O,sweet,sweet,flavor_db
15501,COC1OC(CO)C(OC2OC(CCO)C(O)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db
15502,OCC1OC(CO)(OCC2OC(O)C(O)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db
15503,O=CC(O)C(O)C(O)C(O)COS(=O)(=O)[O-],sweet,sweet,flavor_db
15504,OCC1OC(OC2(CO)OC(CO)C(O)C2F)C(O)C(O)C1O,sweet,sweet,flavor_db
15505,O=CC(O)C(O)C(O)C(O)CO[As](=O)([O-])[O-],sweet,sweet,flavor_db
15506,Nc1ncnc2c1ncn2C1OC(CO)C(O)(P(=O)(O)O)C1O.O=P(O)(O)O.O=P(O)(O)O,sweet,sweet-like,flavor_db
15507,[O-]C1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db
15508,OCC1OC(OC2C(O)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db
15509,[O-]C1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db
15510,[O-]C1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,sweet,flavor_db
15511,OCC1OC(OC2C(O)C(O)OC(CO)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db
15512,[O-]C1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,sweet,flavor_db
15513,COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,sweet,flavor_db
15514,COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db
15515,CCCCCOCC1([O-])OCC(O)C(O)C1O,sweet,sweet,flavor_db
15516,CCCCCOCC1(O)OCC(O)C(O)C1O,sweet,sweet,flavor_db
15517,O=C(COBr)C(O)C(O)C(O)COBr,sweet,sweet,flavor_db
15518,O=CC(OS(=O)(=O)[O-])C(O)C(O)C(O)CO,sweet,sweet,flavor_db
15519,O=CC(O)C(O)C(O)C(O)COS(=O)(=O)[O-],sweet,sweet,flavor_db
15520,O=CC(O)C(O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db
15521,O=CC(O)C(O)C(O)C(O)COS(=O)(=O)[O-],sweet,sweet,flavor_db
15522,CC(O)C(O)C(O)C(O)C=O,sweet,sweet,flavor_db
15523,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(O)C3,sweet,sweet,flavor_db
15524,Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)(P(=O)(O)O)C1O,sweet,sweet-like,flavor_db
15525,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)(P(=O)(O)O)C1O,sweet,sweet-like,flavor_db
15526,NC1CCCCC1.NC1CCCCC1.O=S(=O)([O-])[O-],sweet,sweet,flavor_db
15527,Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O,sweet,sweet-like,flavor_db
15528,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet,flavor_db
15529,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(C(=O)O)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db
15530,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OS(=O)(=O)[O-])C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db
15531,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OS(=O)(=O)O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db
15532,OCC(O)C(O)C(O)C(O)COB(O)O,sweet,sweet,flavor_db
15533,Nc1nc(P(=O)(O)O)nc2c1ncn2C1OC(CO)C(O)C1O.O=P(O)(O)O.O=P(O)(O)O,sweet,sweet-like,flavor_db
15534,Nc1nc(P(=O)(O)O)nc2c1ncn2C1OC(CO)C(O)C1O,sweet,sweet-like,flavor_db
15535,CC(O)C(O)C(O)CO,sweet,sweet,flavor_db
15536,O=S(=O)([O-])OC1C(O)C(CO)OC1(CO)OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db
15537,O=S(=O)(O)OC1C(O)C(CO)OC1(CO)OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db
15538,O=S(=O)([O-])[O-].OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O.[H+].[Na+],sweet,sweet,flavor_db
15539,Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1OP(=O)([O-])[O-],sweet,sweet-like,flavor_db
15540,Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1(O)P(=O)(O)O,sweet,sweet-like,flavor_db
15541,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1(O)P(=O)(O)O,sweet,sweet-like,flavor_db
15542,CCCCCCOC1C([O-])OC(CO)C(O)C1O,sweet,sweet,flavor_db
15543,Nc1ncnc2c1ncn2C1CC(O)C(CO)O1.O=P(O)(O)O.O=P(O)(O)O,sweet,sweet-like,flavor_db
15544,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)([O-])OP(=O)([O-])[O-])O1,sweet,sweet-like,flavor_db
15545,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CCO)NCC=O,sweet,sweet,flavor_db
15546,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(OC3OC(CO)C(O)C(O)C3O)ccc21,sweet,sweet-like,flavor_db
15547,OCC(O)C(O)C(O)C(F)CO,sweet,sweet,flavor_db
15548,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O.O=P(O)(O)F,sweet,sweet-like,flavor_db
15549,O=CC(OSN=O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db
15550,OCC(O)C1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db
15551,OCC(O)C1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db
15552,CCOC(C)OC1C([O-])OC(CO)C(O)C1O,sweet,sweet,flavor_db
15553,CCOC(C)OC1C(O)OC(CO)C(O)C1O,sweet,sweet,flavor_db
15554,CCOC(C)OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db
15555,[O-]C1OC(CO)C(O)C(O)C1OC1(CO)OC(CO)C(O)C1O,sweet,sweet,flavor_db
15556,OCC1OC(O)C(OC2(CO)OC(CO)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db
15557,COC1OC(C)C(O)C(OC)C1O,sweet,sweet,flavor_db
15558,[N-]=[N+]=Nc1nc(N)c2ncn(C3OC(COP(=O)([O-])[O-])C(O)C3O)c2n1,sweet,sweet-like,flavor_db
15559,COC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db
15560,COC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db
15561,COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,sweet,flavor_db
15562,COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,sweet,flavor_db
15563,O=[Sb]([O-])([O-])OCC(O)C(O)C(O)C(O)CO.[Na+],sweet,sweet,flavor_db
15564,O=[Sb](O)(O)OCC(O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db
15565,[O-]C1OC(CO)C(O)C(O)C1OC1(CO)OC(CCl)C(O)C1O,sweet,sweet,flavor_db
15566,OCC1OC(O)C(OC2(CO)OC(CCl)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db
15567,Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O.[Na+],sweet,sweet-like,flavor_db
15568,COCC1OC(C)C(OC(OCCO)OCCO)C1OC,sweet,sweet,flavor_db
15569,O=CC(O)C(O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db
15570,O=CC(O)C(O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db
15571,O=CC(O)C(O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db
15572,CC[Sn]1(CC)OC2C(O)OC(CO)C(O)C2O1,sweet,sweet,flavor_db
15573,COC(C(O)CO)C(O)C(O)C=O,sweet,sweet,flavor_db
15574,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OCC(O)C(O)C5OC5OC(C)C(OC6OCC(O)C(O)C6O)C(O)C5O)CCC34C)C2(C)C)C(O)C(O)C1O,sweet,sweet-like,flavor_db
15575,COC(=O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)CNC(=O)OC(C)(C)C,sweet,sweet,flavor_db
15576,O=CC(O)C(O)C(O)C(O)C(=O)O.[Pt+2],sweet,sweet,flavor_db
15577,C[Sn]1(C)OC2C(O)OC(CO)C(O)C2O1,sweet,sweet,flavor_db
15578,CC1OC([O-])C(O)C(O)C1O,sweet,sweet,flavor_db
15579,CC1OC([O-])C(O)C(O)C1O,sweet,sweet,flavor_db
15580,[O-]C1OC(CO)C(O)C(O)C1OC1(COC2(CO)OC(CO)C(O)C2O)OC(CO)C(O)C1O,sweet,sweet,flavor_db
15581,OCC1OC(O)C(OC2(COC3(CO)OC(CO)C(O)C3O)OC(CO)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db
15582,N=P(O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db
15583,O=CC(O)C(O)C(O)C(O)C(=O)[O-].O=CC(O)C(O)C(O)C(O)C(=O)[O-].[Ca+2],sweet,sweet,flavor_db
15584,CC1OC(O)C(F)C(O)C1O,sweet,sweet,flavor_db
15585,O=CC(O)C(O)CC(O)C(=O)O,sweet,sweet,flavor_db
15586,O=CC(O)C(O)C(O)C(O)C(=O)O,sweet,sweet,flavor_db
15587,OCC1OC(OC2OC(CO)C(O)C(O)C2F)C(O)C(O)C1O,sweet,sweet,flavor_db
15588,OCC1OC(O)C(F)C(O)C1O,sweet,sweet,flavor_db
15589,CCCCCCCOC1C([O-])OC(CO)C(O)C1O,sweet,sweet,flavor_db
15590,CCCCCCCOC1C(O)OC(CO)C(O)C1O,sweet,sweet,flavor_db
15591,CCCCCCOC1OC(CO)C(O)CC1O,sweet,sweet,flavor_db
15592,NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(CCc1ccccc1)C(=O)O,sweet,sweet,flavor_db
15593,O=CC(O)C1OCC(O)C1O,sweet,sweet,flavor_db
15594,OCC(O)C1OC(O)C(O)C1O,sweet,sweet,flavor_db
15595,CCC(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCOC)C(C)CC)C(C)C)C(C)CC)C(=O)OC,sweet,sweet,flavor_db
15596,CC1(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db
15597,O=C(CO)CC(O)C(O)CO,sweet,sweet,flavor_db
15598,Nc1ncnc2c1ncn2C1(P(=O)(O)O)OC(CO)C(O)C1O,sweet,sweet-like,flavor_db
15599,CC(C)OC1C([O-])OC(CO)C(O)C1O,sweet,sweet,flavor_db
15600,CC(C)OC1C(O)OC(CO)C(O)C1O,sweet,sweet,flavor_db
15601,COC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db
15602,COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,sweet,flavor_db
15603,Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O.O=P(O)(O)O.O=P(O)(O)O,sweet,sweet-like,flavor_db
15604,COC1C(O)CC(O)OC1C,sweet,sweet,flavor_db
15605,OCCC1OC(O)C(O)C(O)C1O,sweet,sweet,flavor_db
15606,OCCC1OC(OC2OC(CCO)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,flavor_db
15607,O=C(CO)C(O)C(O)C(O)CO.[Fe+3],sweet,sweet,flavor_db
15608,CCOP(=O)(Nc1ncnc2c1ncn2C1OC(CO)C(O)C1(C)O)OCC,sweet,sweet-like,flavor_db
