,Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Original Labels,Source,is_multiclass
4251,CCCCCCCCCCC=O,CCCCCCCCCCC=O,sweet,"oil, laundry, citrus, waxy, fresh, floral, fatty, sweet, pungent, aldehydic, soapy, green",flavor_db,0
4252,Cc1ccc(C(C)CC=O)o1,Cc1ccc(C(C)CC=O)o1,undefined,"cyclamen, vegetable, fatty, watermelon, cucumber, floral, fruity, green",flavor_db,0
4253,c1c[nH]cn1,c1c[nH]cn1,bitter,"Bitter, Bitterness",chemtastes_db,0
4254,NCCCCC(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,NCCCCC(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
4255,Oc1ccc(C2COc3cc(O)ccc3C2)cc1,Oc1ccc(C2COc3cc(O)ccc3C2)cc1,bitter,"Bitter, Bitterness",chemtastes_db,0
4256,CC(C)OC1=NS(=O)(=O)c2ccccc21,CC(C)OC1=NS(=O)(=O)c2ccccc21,bitter,"Bitter, Bitterness",chemtastes_db,0
4257,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O.O=P([O-])([O-])OP(=O)(O)O.[Mn+2],Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O.O=P([O-])(O)OP(=O)([O-])O.[Mn+2],sweet,sweet-like,flavor_db,0
4258,Nc1ncnc2c1ncn2C1OC(CO[P](=O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(CO[P](=O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
4259,CNC(=O)C(Cc1ccccc1)NC(=O)C(CCCCCO)CC(=O)O,CNC(=O)C(Cc1ccccc1)NC(=O)C(CCCCCO)CC(=O)O,sweet,sweet,flavor_db,0
4260,CC=C(C=O)CSC,CC=C(C=O)CSC,undefined,"burnt, cabbage, roasted, onion, matches, cooked",flavor_db,0
4261,Cc1cc(C)n(OCC(=O)O)c(=O)n1,Cc1cc(C)n(OCC(=O)O)c(=O)n1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
4262,COC1C(O)C(O)C(CO)OC1(OC)OC,COC1C(O)C(O)C(CO)OC1(OC)OC,sweet,sweet,flavor_db,0
4263,COC1C(C)OC(O)C(OC2OC(C)C(O)C(OC)C2OC)C1OC,COC1C(C)OC(O)C(OC2OC(C)C(O)C(OC)C2OC)C1OC,sweet,sweet-like,flavor_db,0
4264,CCCCCC1CC=CC(=O)O1,CCCCCC1CC=CC(=O)O1,sweet,"peach, coconut, herbal, sweet, creamy",flavor_db,0
4265,CC(=O)OCC1OC(COC(C)=O)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,CC(=O)OCC1OC(COC(C)=O)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,undefined,"Non-sweet, Non-sweetness",chemtastes_db,0
4266,CCCCCOc1c(N)cccc1[N+](=O)[O-],CCCCCOc1c(N)cccc1[N+](=O)[O-],sweet,sweet-like,flavor_db,0
4267,CC1OC(OC2C(Oc3cc(O)c(C(=O)CCc4ccc(O)c(O)c4)c(O)c3)OC(CO)C(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(Oc3cc(O)c(C(=O)CCc4ccc(O)c(O)c4)c(O)c3)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,"Slightly sweet; Sweet(2); Tasteless, Sweetness",chemtastes_db,0
4268,CC1=CCC(O)C(C)CC2OC(=O)C(C)C2CC1,CC1=CCC(O)C(C)CC2OC(=O)C(C)C2CC1,bitter,bitter,phytocompounds_db,0
4269,COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c(O)c1C1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c(O)c1C1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
4270,O=CC(O)C(F)C(O)C(O)CO,O=CC(O)C(F)C(O)C(O)CO,sweet,sweet,flavor_db,0
4271,CC(O)C(=O)NCCOP(=O)(O)O,CC(O)C(=O)NCCOP(=O)(O)O,undefined,"roasted, cooked",flavor_db,0
4272,CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(N)=O)C(=O)O,CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
4273,CCC(C=O)CC,CCC(C=O)CC,sweet,"ethereal, cocoa, sweet, fruity, green",flavor_db,0
4274,CC(=O)Sc1ccoc1C,CC(=O)Sc1ccoc1C,undefined,"sulfurous, roasted, meat, egg, roasted meat",flavor_db,0
4275,COC1C(OC(C)C)OC(CO)C(O)C1O,COC1C(OC(C)C)OC(CO)C(O)C1O,sweet,sweet-like,flavor_db,0
4276,CC1OC(OC(O)C(O)CO)C(O)C(O)C1O,CC1OC(OC(O)C(O)CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
4277,CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,bitter,bitter,phytocompounds_db,0
4278,COc1ccc(CC2OC(=O)c3ccccc32)cc1O,COc1ccc(CC2OC(=O)c3ccccc32)cc1O,undefined,"Tasteless, Tastelessness",chemtastes_db,0
4279,CCC1OC(OC)C(O)C(OC)C1O,CCC1OC(OC)C(O)C(OC)C1O,sweet,sweet,flavor_db,0
4280,OCCOOC1OC(CO)C(O)C(O)C1O,OCCOOC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,0
4281,CCCCCCCCOC(=O)Cc1ccccc1,CCCCCCCCOC(=O)Cc1ccccc1,undefined,"orange, rooty, basil, earthy, honey, bois de rose",flavor_db,0
4282,O=C(O)/C=C/CCl,O=C(O)/C=C/CCl,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
4283,CC(NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,CC(NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
4284,COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)cc(-c3ccc(OC)c(O)c3)oc2c1,COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)cc(-c3ccc(OC)c(O)c3)oc2c1,sweet,sweet-like,flavor_db,0
4285,CC(C)CC(NC(=O)C(N)CC(=O)O)C(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)CC(NC(=O)C(N)CC(=O)O)C(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
4286,COc1ccc(NC(N)=O)cc1,COc1ccc(NC(N)=O)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
4287,COC(=O)C1Cc2cccc(c2)CC(NC(C)=O)C(=O)NCCC(=O)N1,COC(=O)C1Cc2cccc(c2)CC(NC(C)=O)C(=O)NCCC(=O)N1,sweet,sweet,flavor_db,0
4288,CSCCC(C)=O,CSCCC(C)=O,sweet,"sulfurous, potato, vegetable, tomato, earthy, fruit, sweet",flavor_db,0
4289,Cc1ccc(C(N=Nc2ccccc2)=NNc2ccccc2)cc1,Cc1ccc(C(N=Nc2ccccc2)=NNc2ccccc2)cc1,sweet,sweet-like,flavor_db,0
4290,COc1cc(C=CC(=O)NCC(O)c2ccc(O)cc2)ccc1O,COc1cc(C=CC(=O)NCC(O)c2ccc(O)cc2)ccc1O,bitter,bitter,phytocompounds_db,0
4291,COC(=O)C(CC(=O)NC(Cc1ccccc1)C(=O)O)NC(=O)OC(C)(C)C,COC(=O)C(CC(=O)NC(Cc1ccccc1)C(=O)O)NC(=O)OC(C)(C)C,sweet,sweet,flavor_db,0
4292,O=C(O)CC1NC(=O)C(Cc2ccccc2)NC1=O,O=C(O)CC1NC(=O)C(Cc2ccccc2)NC1=O,bitter,"Bitter, Bitterness",chemtastes_db,0
4293,CCOC(=O)C=Cc1ccccc1,CCOC(=O)C=Cc1ccccc1,sweet,"spicy, berry, powdery, sweet, plum, honey, balsam, fruity, flower, cinnamon",flavor_db,0
4294,CCCCCC1CCCC(=O)O1,CCCCCC1CCCC(=O)O1,sweet,"peach, butter, coconut, apricot, fresh, oily, creamy, plum, sweet, fruity, dairy",flavor_db,0
4295,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)OP(=O)(O)O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)OP(=O)(O)O)C1O,sweet,sweet-like,flavor_db,0
4296,NCCCCC(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,NCCCCC(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
4297,CC(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)O,CC(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
4298,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,bitter,"Bitter, Bitterness",chemtastes_db,0
4299,OCC(OC1OC(CO)C(O)C(O)C1O)C(O)C(CO)OC1OC(CO)C(O)C(O)C1O,OCC(OC1OC(CO)C(O)C(O)C1O)C(O)C(CO)OC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
4300,NOP(=O)(OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)OP(=O)(O)OP(=O)(O)O,NOP(=O)(OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)OP(=O)(O)OP(=O)(O)O,sweet,sweet-like,flavor_db,0
4301,CC(C)(C)C1CCC(C(=O)O)C(C(=O)O)C1,CC(C)(C)C1CCC(C(=O)O)C(C(=O)O)C1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
4302,C#CCCCCCCCCCCCC(O)CC(O)COC(C)=O,C#CCCCCCCCCCCCC(O)CC(O)COC(C)=O,bitter,"Bitter, Bitterness",chemtastes_db,0
4303,COCOC(CO)C(OCOC)C(O)C1COC(C)(C)O1,COCOC(CO)C(OCOC)C(O)C1COC(C)(C)O1,sweet,sweet,flavor_db,0
4304,Cc1ccco1,Cc1ccco1,undefined,"ethereal, acetone, chocolate",flavor_db,0
4305,O=C(/C=C/c1ccc(O)c(O)c1)OC1CC2(O)CC(OC2=O)C1OC(=O)/C=C/c1ccc(O)c(O)c1,O=C(/C=C/c1ccc(O)c(O)c1)OC1CC2(O)CC(OC2=O)C1OC(=O)/C=C/c1ccc(O)c(O)c1,bitter,bitter,phytocompounds_db,0
4306,CCOC1C(O)COC(O)C1O,CCOC1C(O)COC(O)C1O,sweet,sweet,flavor_db,0
4307,CCCCCCCCCC1CC(=O)NCCCNCCCCNCCCN1,CCCCCCCCCC1CC(=O)NCCCNCCCCNCCCN1,undefined,pungent,phytocompounds_db,0
4308,CC(CC(=O)O)S(=O)(=O)c1ccc(Cl)cc1,CC(CC(=O)O)S(=O)(=O)c1ccc(Cl)cc1,bitter,"Bitter, Bitterness",chemtastes_db,0
4309,CC(=O)C=CC1=C(C)CCCC1(C)C,CC(=O)C=CC1=C(C)CCCC1(C)C,undefined,"violet, orange, powdery, jam, seaweed, floral, woody, orris, raspberry, flower, dry",flavor_db,0
4310,CCOC(OCC)C(O)C(O)C(O)C(O)CO,CCOC(OCC)C(O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db,0
4311,CC1(O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,CC1(O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db,0
4312,CC(=O)CC1(O)C(=O)C=C2C(=O)OC3C(OC(=O)c4cc(O)c(O)c(O)c4)OC4COC(=O)c5cc(O)c(O)c(O)c5-c5c(cc(O)c(O)c5O)C(=O)OC3C4OC(=O)c3cc(O)c(O)c4c3C2C1(O)O4,CC(=O)CC1(O)C(=O)C=C2C(=O)OC3C(OC(=O)c4cc(O)c(O)c(O)c4)OC4COC(=O)c5cc(O)c(O)c(O)c5-c5c(cc(O)c(O)c5O)C(=O)OC3C4OC(=O)c3cc(O)c(O)c4c3C2C1(O)O4,bitter,astringent; bitter,phytocompounds_db,0
4313,CC1(C)C(OC2OC(C(=O)O)C(O)C(O)C2OC2OC(C(=O)O)C(O)C(O)C2O)CCC2(C)C1CCC1(C)C2C(=O)C=C2C3CC4(C(=O)O)CC(OC4=O)C3(C)CCC21C,CC1(C)C(OC2OC(C(=O)O)C(O)C(O)C2OC2OC(C(=O)O)C(O)C(O)C2O)CCC2(C)C1CCC1(C)C2C(=O)C=C2C3CC4(C(=O)O)CC(OC4=O)C3(C)CCC21C,sweet,sweet-like,flavor_db,0
4314,CCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCC,undefined,"alkane, waxy",flavor_db,0
4315,S=c1[nH]nc(-c2ccccc2)o1,S=c1[nH]nc(-c2ccccc2)o1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
4316,O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,bitter,"Bitter, Bitterness",chemtastes_db,0
4317,CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)O,CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,0
4318,COc1cc(/C=C/C(=O)OCC2OC(OC3(CO)OC(CO)C(OC(C)=O)C3OC(=O)/C=C/c3ccc(O)c(OC)c3)C(O)C(O)C2O)ccc1O,COc1cc(/C=C/C(=O)OCC2OC(OC3(CO)OC(CO)C(OC(C)=O)C3OC(=O)/C=C/c3ccc(O)c(OC)c3)C(O)C(O)C2O)ccc1O,bitter,bitter,phytocompounds_db,0
4319,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2c1,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
4320,CC1(C)OC2OC(C(O)CO)C(O1)C2O,CC1(C)OC2OC(C(O)CO)C(O1)C2O,sweet,sweet,flavor_db,0
4321,COc1ccc(C=CC(=O)c2c(OC)cc(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(OC)C3OC)cc2OC)cc1OC,COc1ccc(C=CC(=O)c2c(OC)cc(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(OC)C3OC)cc2OC)cc1OC,sweet,sweet-like,flavor_db,0
4322,COc1cc(-c2coc3c(OC4OC(CO)C(O)C(O)C4O)c(O)ccc3c2=O)ccc1O,COc1cc(-c2coc3c(OC4OC(CO)C(O)C(O)C4O)c(O)ccc3c2=O)ccc1O,sweet,sweet-like,flavor_db,0
4323,COOC(C(O)C=O)C(O)C(O)CO,COOC(C(O)C=O)C(O)C(O)CO,sweet,sweet-like,flavor_db,0
4324,Nc1cncnc1NCC(=O)O,Nc1cncnc1NCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
4325,CCC(C)C1NC(=O)C2CCCN2C1=O,CCC(C)C1NC(=O)C2CCCN2C1=O,bitter,"Bitter, Bitterness",chemtastes_db,0
4326,CCC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)O,CCC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)O,sweet,sweet,flavor_db,0
4327,O=C(O)CI,O=C(O)CI,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
4328,CC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,CC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
4329,Cc1nn2cn[nH]c2nc1=O,Cc1nn2cn[nH]c2nc1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
4330,CCOC(OCC)C1OC(C)(C)OC1CC1OC(CO)C(O)C(O)C1O,CCOC(OCC)C1OC(C)(C)OC1CC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,0
4331,COc1cc(-c2coc3c(C4OC(CO)C(O)C(O)C4O)c(O)ccc3c2=O)ccc1OC1OC(CO)C(O)C(O)C1O,COc1cc(-c2coc3c(C4OC(CO)C(O)C(O)C4O)c(O)ccc3c2=O)ccc1OC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
4332,COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,sweet,sweet-like,flavor_db,0
4333,CC1OC(OC2C(Oc3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)OC(CO)C(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(Oc3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
4334,C=C1C(=O)OC2CC3(C)CCC(O)C(=C)C3CC12,C=C1C(=O)OC2CC3(C)CCC(O)C(=C)C3CC12,bitter,bitter,phytocompounds_db,0
4335,CC(C)CCCCCCCC=CC(=O)O,CC(C)CCCCCCCC=CC(=O)O,bitter,"Bitter, Bitterness",chemtastes_db,0
4336,COCC1CC(O)C(O)C(OC)O1,COCC1CC(O)C(O)C(OC)O1,sweet,sweet-like,flavor_db,0
4337,CCOC1OC(CF)C(O)C(O)C1O,CCOC1OC(CF)C(O)C(O)C1O,sweet,sweet,flavor_db,0
4338,OCC1OC(O)C(O)C(OCl)C1O,OCC1OC(O)C(O)C(OCl)C1O,sweet,sweet-like,flavor_db,0
4339,CCCCOOC1C(O)OC(CO)C(O)C1OOCCCC,CCCCOOC1C(O)OC(CO)C(O)C1OOCCCC,sweet,sweet,flavor_db,0
4340,CCOP(=O)(O)c1nc(N)nc2c1ncn2C1OC(CO)C(O)C1(C)O,CCOP(=O)(O)c1nc(N)nc2c1ncn2C1OC(CO)C(O)C1(C)O,sweet,sweet-like,flavor_db,0
4341,CN(C)C(=S)S,CN(C)C(=S)S,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
4342,O=C(O)CCSSCCC(=O)O,O=C(O)CCSSCCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
4343,CC(O)C=Cc1ccccc1,CC(O)C=Cc1ccccc1,sweet,"floral, sweet, fruity, balsam",flavor_db,0
4344,CCC(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O,CCC(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
4345,CCCC[Sn](CCCC)=C(O)C1(OC2OC(CO)C(O)C(O)C2O)OC(CO)C(O)C1O,CCCC[Sn](CCCC)=C(O)C1(OC2OC(CO)C(O)C(O)C2O)OC(CO)C(O)C1O,sweet,sweet,flavor_db,0
4346,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(C)C,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(C)C,sweet,sweet,flavor_db,0
4347,O=C(Oc1ccc([N+](=O)[O-])cc1)Oc1cc(C2OCc3ccccc3S2)ccc1O,O=C(Oc1ccc([N+](=O)[O-])cc1)Oc1cc(C2OCc3ccccc3S2)ccc1O,sweet,"Sweet, Sweetness",chemtastes_db,0
4348,CC(=O)OC1CC(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC4(C)C3(C)CC(O)C12COC1OC(C)C(O)C(O)C1O,CC(=O)OC1CC(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC4(C)C3(C)CC(O)C12COC1OC(C)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
4349,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(N)(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(N)(O)C1O,sweet,sweet-like,flavor_db,0
4350,COCc1ccco1,COCc1ccco1,undefined,"coffee, roasted",flavor_db,0
4351,Sc1cnc2ccccc2c1,Sc1cnc2ccccc2c1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
4352,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccnc2)cc1,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccnc2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
4353,CC(C)(C)CC([N+](=O)[O-])[N+](=O)[O-],CC(C)(C)CC([N+](=O)[O-])[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
4354,CCCNc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,CCCNc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
4355,CC(CCC(=O)C(C)C1CCC2C3CC(=O)C4CC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)CCC4(C)C3CCC12C)COC1OC(CO)C(O)C(O)C1O,CC(CCC(=O)C(C)C1CCC2C3CC(=O)C4CC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)CCC4(C)C3CCC12C)COC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
4356,NC(=O)Nc1ccc(OCCCBr)cc1,NC(=O)Nc1ccc(OCCCBr)cc1,sweet,sweet-like,flavor_db,0
4357,OCC1OC(OCC(O)C2(O)OCC(O)C2O)C(O)C(O)C1O,OCC1OC(OCC(O)C2(O)OCC(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
4358,CCCCCCC=CCCCCCCCCC,CCCCCCC=CCCCCCCCCC,undefined,alkane,flavor_db,0
4359,CC(O)C(NC(=O)C(N)CC(=O)O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(O)C(NC(=O)C(N)CC(=O)O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
4360,COC(=O)c1cccnc1,COC(=O)c1cccnc1,undefined,"tobacco, herbal, warm",flavor_db,0
4361,N#CC12CCC(C(=O)O)(CC1)CC2,N#CC12CCC(C(=O)O)(CC1)CC2,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
4362,CC(C)CC(=O)C(C)O,CC(C)CC(=O)C(C)O,sweet,"chocolate, sweet",flavor_db,0
4363,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)P(=O)(O)P(=O)(O)O)O1,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)P(=O)(O)P(=O)(O)O)O1,sweet,sweet-like,flavor_db,0
4364,COc1ccc(C2CC(=O)c3ccc(OC4OC(OCC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,COc1ccc(C2CC(=O)c3ccc(OC4OC(OCC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,sweet,sweet-like,flavor_db,0
4365,COc1cc(O)cc2oc(-c3ccc(O)c(O)c3)c(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)c(=O)c12,COc1cc(O)cc2oc(-c3ccc(O)c(O)c3)c(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)c(=O)c12,sweet,sweet-like,flavor_db,0
4366,CC1=C(O)C(=O)CC(OC2CC(C)(C)CC3C4=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(C)(CO)C6CCC5(C)C4(C)CCC23C)O1,CC1=C(O)C(=O)CC(OC2CC(C)(C)CC3C4=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(C)(CO)C6CCC5(C)C4(C)CCC23C)O1,sweet,sweet-like,flavor_db,0
4367,CC(C)OC(=O)c1ccccc1,CC(C)OC(=O)c1ccccc1,sweet,"balsamic, floral, fruit, sweet, fruity",flavor_db,0
4368,CC(=O)OCC1OC(Oc2ccc(C(=O)C=Cc3ccc(O)c(O)c3)c(O)c2O)C(O)C(O)C1O,CC(=O)OCC1OC(Oc2ccc(C(=O)C=Cc3ccc(O)c(O)c3)c(O)c2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
4369,CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(N)=O)C(=O)NC(CC(=O)O)C(=O)O,CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(N)=O)C(=O)NC(CC(=O)O)C(=O)O,sweet,sweet,flavor_db,0
4370,COc1cc(-c2cc(=O)c3c(O)cc(O)c(C4OCC(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)c3o2)ccc1O,COc1cc(-c2cc(=O)c3c(O)cc(O)c(C4OCC(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)c3o2)ccc1O,sweet,sweet-like,flavor_db,0
4371,CCC(C)C(=O)C1=C(O)C(CC=C(C)C)=C(O)C(O)(CC=C(C)C)C1=O,CCC(C)C(=O)C1=C(O)C(CC=C(C)C)=C(O)C(O)(CC=C(C)C)C1=O,bitter,"Bitter, Bitterness",chemtastes_db,0
4372,CC=C(C)C(=O)OC(c1cc(OC)c2c(c1)OCO2)C(C)OC(=O)C1(C)OC1C,CC=C(C)C(=O)OC(c1cc(OC)c2c(c1)OCO2)C(C)OC(=O)C1(C)OC1C,bitter,bitter,phytocompounds_db,0
4373,NCCCC(NC(=O)CN)C(=O)O,NCCCC(NC(=O)CN)C(=O)O,undefined,"Sour/Sweet, Multitaste",chemtastes_db,0
4374,CCC(C)C(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)O,CCC(C)C(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)O,sweet,sweet,flavor_db,0
4375,CC(C)(Cl)C1CC=C(C=NO)CC1,CC(C)(Cl)C1CC=C(C=NO)CC1,undefined,"Tasteless, Tastelessness",chemtastes_db,0
4376,COc1cc(O)c2c(=O)c3c(OC)c(OC4OC(CO)C(O)C(O)C4O)ccc3oc2c1,COc1cc(O)c2c(=O)c3c(OC)c(OC4OC(CO)C(O)C(O)C4O)ccc3oc2c1,sweet,sweet-like,flavor_db,0
4377,COc1cc(C=O)ccc1OC(=O)C(C)C,COc1cc(C=O)ccc1OC(=O)C(C)C,sweet,"caramel, chocolate, vanilla, sweet, creamy, fruity",flavor_db,0
